,capital-gain,hours-per-week
25921,0,50
25922,0,40
25923,0,45
25924,3325,45
25925,0,65
25926,0,61
25927,0,40
25928,3103,20
25929,0,36
25930,0,30
25931,0,40
25932,0,8
25933,0,52
25934,0,40
25935,0,60
25936,3674,30
25937,0,45
25938,0,35
25939,3103,40
25940,0,50
25941,0,40
25942,0,40
25943,0,36
25944,0,40
25945,0,55
25946,0,60
25947,0,40
25948,0,40
25949,0,40
25950,0,54
25951,0,15
25952,0,50
25953,3103,52
25954,0,45
25955,0,40
25956,0,50
25957,0,40
25958,0,50
25959,0,40
25960,0,37
25961,0,40
25962,0,40
25963,0,50
25964,0,40
25965,0,38
25966,0,55
25967,0,84
25968,0,48
25969,0,40
25970,0,40
25971,0,44
25972,0,45
25973,0,40
25974,0,40
25975,0,31
25976,0,12
25977,0,30
25978,0,20
25979,0,60
25980,0,50
25981,0,24
25982,0,40
25983,0,40
25984,0,40
25985,0,38
25986,0,99
25987,0,40
25988,0,35
25989,0,40
25990,0,40
25991,5178,40
25992,0,36
25993,0,40
25994,0,40
25995,20051,45
25996,0,40
25997,0,36
25998,0,40
25999,0,49
26000,0,16
26001,0,40
26002,0,40
26003,0,50
26004,0,45
26005,0,40
26006,0,34
26007,0,40
26008,0,40
26009,0,30
26010,0,40
26011,0,38
26012,0,4
26013,0,40
26014,0,40
26015,0,25
26016,0,30
26017,10520,50
26018,0,23
26019,0,40
26020,0,40
26021,0,60
26022,0,40
26023,0,40
26024,0,35
26025,0,30
26026,0,35
26027,0,40
26028,0,20
26029,0,40
26030,0,33
26031,0,45
26032,0,40
26033,10605,35
26034,7688,40
26035,0,15
26036,0,50
26037,0,40
26038,5556,50
26039,0,40
26040,0,40
26041,0,30
26042,0,40
26043,0,40
26044,0,40
26045,0,30
26046,0,40
26047,0,40
26048,0,40
26049,0,35
26050,0,40
26051,0,15
26052,0,25
26053,0,40
26054,0,35
26055,0,24
26056,0,50
26057,0,40
26058,0,40
26059,0,10
26060,0,40
26061,0,30
26062,0,40
26063,0,40
26064,0,30
26065,0,50
26066,0,40
26067,0,25
26068,0,40
26069,7688,40
26070,0,40
26071,0,40
26072,0,30
26073,0,40
26074,0,50
26075,0,50
26076,0,55
26077,0,20
26078,0,28
26079,0,40
26080,0,40
26081,0,8
26082,0,55
26083,99999,40
26084,0,40
26085,0,40
26086,0,40
26087,0,40
26088,0,15
26089,0,35
26090,0,15
26091,0,40
26092,0,40
26093,0,40
26094,0,25
26095,0,40
26096,0,50
26097,0,40
26098,0,40
26099,0,15
26100,0,45
26101,0,60
26102,0,40
26103,0,50
26104,0,40
26105,0,40
26106,0,40
26107,0,45
26108,0,50
26109,0,30
26110,27828,60
26111,0,40
26112,0,50
26113,2829,45
26114,0,70
26115,0,40
26116,0,16
26117,0,50
26118,0,40
26119,0,40
26120,0,80
26121,0,40
26122,0,40
26123,0,50
26124,0,40
26125,0,40
26126,0,40
26127,0,35
26128,0,40
26129,0,40
26130,0,50
26131,0,40
26132,0,40
26133,0,40
26134,0,45
26135,0,40
26136,0,32
26137,0,40
26138,0,40
26139,0,50
26140,0,60
26141,0,35
26142,0,40
26143,0,30
26144,0,40
26145,0,80
26146,0,43
26147,0,60
26148,0,40
26149,0,40
26150,0,40
26151,7688,40
26152,0,55
26153,0,20
26154,0,44
26155,0,80
26156,0,40
26157,0,24
26158,0,30
26159,0,40
26160,0,10
26161,0,50
26162,0,30
26163,0,40
26164,0,45
26165,0,40
26166,0,40
26167,0,40
26168,0,40
26169,0,35
26170,0,45
26171,0,55
26172,0,50
26173,0,40
26174,0,35
26175,0,40
26176,0,20
26177,0,40
26178,10520,45
26179,0,40
26180,7298,40
26181,0,40
26182,0,40
26183,0,19
26184,0,18
26185,5013,32
26186,0,45
26187,0,40
26188,0,52
26189,0,22
26190,0,50
26191,0,40
26192,0,40
26193,0,40
26194,0,40
26195,0,60
26196,0,40
26197,0,40
26198,0,40
26199,0,40
26200,0,40
26201,0,55
26202,0,60
26203,0,60
26204,0,35
26205,0,15
26206,0,45
26207,0,44
26208,0,35
26209,0,43
26210,0,12
26211,0,40
26212,0,42
26213,0,15
26214,0,40
26215,0,40
26216,0,40
26217,0,40
26218,0,40
26219,0,45
26220,0,40
26221,0,50
26222,0,60
26223,3411,35
26224,0,40
26225,0,25
26226,0,45
26227,0,40
26228,0,30
26229,0,40
26230,0,40
26231,0,25
26232,0,50
26233,0,45
26234,0,40
26235,0,40
26236,0,48
26237,0,40
26238,0,40
26239,0,38
26240,0,45
26241,0,30
26242,0,20
26243,0,40
26244,0,20
26245,2174,40
26246,0,60
26247,7298,50
26248,991,20
26249,0,5
26250,0,99
26251,0,36
26252,0,50
26253,0,45
26254,0,60
26255,0,40
26256,0,40
26257,0,50
26258,3325,40
26259,0,40
26260,0,40
26261,0,40
26262,0,40
26263,0,40
26264,0,40
26265,0,40
26266,0,40
26267,0,40
26268,0,60
26269,0,38
26270,4650,55
26271,0,40
26272,0,60
26273,0,35
26274,0,15
26275,0,40
26276,0,55
26277,7298,50
26278,0,38
26279,0,40
26280,0,55
26281,0,50
26282,0,12
26283,0,50
26284,0,40
26285,0,20
26286,0,32
26287,6767,6
26288,0,30
26289,0,40
26290,0,40
26291,0,40
26292,0,40
26293,0,40
26294,0,40
26295,0,35
26296,0,40
26297,0,40
26298,0,50
26299,0,20
26300,0,60
26301,0,40
26302,0,40
26303,3471,40
26304,0,16
26305,0,40
26306,0,40
26307,0,40
26308,0,40
26309,0,40
26310,0,38
26311,0,40
26312,0,3
26313,0,50
26314,0,40
26315,0,60
26316,0,20
26317,0,40
26318,0,40
26319,0,40
26320,0,40
26321,0,60
26322,0,40
26323,0,70
26324,0,15
26325,0,40
26326,0,50
26327,15024,40
26328,0,70
26329,0,32
26330,0,40
26331,0,40
26332,0,55
26333,0,35
26334,0,40
26335,0,20
26336,0,40
26337,0,40
26338,0,40
26339,0,40
26340,0,40
26341,0,40
26342,0,37
26343,15024,45
26344,0,20
26345,0,40
26346,25236,40
26347,0,40
26348,0,41
26349,0,40
26350,0,40
26351,0,40
26352,0,40
26353,0,50
26354,0,40
26355,0,40
26356,3103,40
26357,0,40
26358,0,40
26359,0,40
26360,0,50
26361,0,45
26362,2597,40
26363,0,40
26364,0,36
26365,0,40
26366,0,40
26367,0,40
26368,0,40
26369,0,35
26370,0,50
26371,0,50
26372,0,40
26373,0,40
26374,0,30
26375,0,40
26376,0,40
26377,0,20
26378,0,40
26379,5013,40
26380,0,40
26381,0,45
26382,0,40
26383,0,44
26384,0,45
26385,0,40
26386,0,45
26387,0,60
26388,0,40
26389,0,40
26390,0,20
26391,0,35
26392,0,45
26393,2105,40
26394,0,45
26395,0,40
26396,0,40
26397,0,37
26398,0,40
26399,0,42
26400,0,84
26401,0,55
26402,0,42
26403,0,60
26404,0,40
26405,15024,45
26406,0,45
26407,0,40
26408,0,40
26409,0,55
26410,0,12
26411,0,60
26412,0,30
26413,0,40
26414,99999,40
26415,0,40
26416,0,40
26417,0,40
26418,0,50
26419,0,45
26420,0,55
26421,0,40
26422,0,40
26423,0,45
26424,0,50
26425,0,50
26426,0,50
26427,0,50
26428,0,40
26429,0,84
26430,0,40
26431,0,40
26432,0,40
26433,0,30
26434,0,45
26435,0,40
26436,0,40
26437,7298,50
26438,2174,40
26439,0,50
26440,0,40
26441,0,40
26442,99999,35
26443,0,50
26444,0,40
26445,0,40
26446,0,40
26447,0,20
26448,2907,40
26449,2354,40
26450,0,36
26451,0,40
26452,0,40
26453,0,30
26454,0,25
26455,0,40
26456,0,30
26457,0,60
26458,0,40
26459,0,38
26460,0,40
26461,0,42
26462,0,40
26463,0,40
26464,0,35
26465,0,32
26466,0,40
26467,0,40
26468,0,40
26469,0,33
26470,0,40
26471,0,45
26472,0,40
26473,0,40
26474,0,30
26475,0,24
26476,0,40
26477,0,50
26478,0,65
26479,0,40
26480,0,50
26481,0,45
26482,0,40
26483,0,38
26484,0,40
26485,0,40
26486,0,40
26487,0,40
26488,0,40
26489,0,38
26490,0,50
26491,5013,40
26492,0,40
26493,7298,40
26494,0,6
26495,0,40
26496,0,30
26497,0,35
26498,0,40
26499,0,40
26500,0,45
26501,0,40
26502,0,55
26503,0,35
26504,0,40
26505,13550,35
26506,0,30
26507,0,15
26508,0,40
26509,0,40
26510,0,35
26511,0,16
26512,0,6
26513,0,45
26514,0,40
26515,2829,40
26516,0,60
26517,0,40
26518,0,40
26519,0,40
26520,0,4
26521,0,20
26522,2993,20
26523,0,40
26524,0,75
26525,0,12
26526,0,40
26527,0,45
26528,0,40
26529,0,40
26530,0,40
26531,0,52
26532,0,35
26533,0,38
26534,0,40
26535,0,40
26536,0,32
26537,0,50
26538,0,38
26539,0,40
26540,0,40
26541,0,32
26542,0,45
26543,0,40
26544,0,40
26545,0,50
26546,0,33
26547,0,40
26548,0,40
26549,0,40
26550,0,40
26551,0,70
26552,0,36
26553,0,70
26554,0,40
26555,0,36
26556,6849,60
26557,0,40
26558,0,40
26559,0,70
26560,0,35
26561,0,40
26562,0,52
26563,0,40
26564,0,40
26565,0,40
26566,0,25
26567,0,50
26568,0,40
26569,0,30
26570,0,40
26571,0,40
26572,0,40
26573,0,37
26574,0,40
26575,0,40
26576,0,45
26577,0,45
26578,0,40
26579,0,44
26580,0,40
26581,0,36
26582,0,20
26583,0,40
26584,0,60
26585,0,40
26586,0,40
26587,0,20
26588,0,40
26589,0,50
26590,0,12
26591,15024,32
26592,0,45
26593,99999,60
26594,0,40
26595,0,40
26596,0,99
26597,0,40
26598,0,40
26599,0,40
26600,0,60
26601,0,40
26602,0,22
26603,5178,40
26604,0,48
26605,0,48
26606,0,40
26607,0,40
26608,0,40
26609,0,8
26610,0,40
26611,0,40
26612,0,40
26613,0,40
26614,0,60
26615,0,40
26616,0,40
26617,0,50
26618,0,16
26619,0,40
26620,0,40
26621,0,37
26622,0,50
26623,4064,50
26624,0,40
26625,0,65
26626,0,45
26627,0,48
26628,0,40
26629,0,20
26630,0,45
26631,0,50
26632,13550,50
26633,0,40
26634,0,20
26635,0,45
26636,0,10
26637,0,40
26638,0,99
26639,7298,40
26640,0,16
26641,0,35
26642,0,40
26643,0,40
26644,0,10
26645,0,45
26646,0,40
26647,0,60
26648,0,50
26649,0,40
26650,0,40
26651,0,25
26652,0,40
26653,0,30
26654,0,55
26655,0,40
26656,0,20
26657,0,40
26658,0,40
26659,0,20
26660,0,38
26661,0,40
26662,0,4
26663,0,40
26664,0,40
26665,0,20
26666,0,15
26667,0,36
26668,0,46
26669,0,40
26670,0,40
26671,0,55
26672,0,45
26673,0,40
26674,0,60
26675,14084,38
26676,0,40
26677,0,50
26678,5013,35
26679,0,60
26680,0,30
26681,0,22
26682,0,30
26683,0,40
26684,0,40
26685,0,45
26686,0,34
26687,0,10
26688,0,40
26689,0,40
26690,0,44
26691,0,50
26692,0,20
26693,0,50
26694,0,40
26695,0,40
26696,0,40
26697,0,40
26698,0,40
26699,0,20
26700,0,50
26701,0,50
26702,0,40
26703,0,40
26704,0,40
26705,0,12
26706,0,50
26707,0,40
26708,0,40
26709,0,40
26710,0,50
26711,0,50
26712,0,20
26713,0,40
26714,0,35
26715,0,40
26716,0,55
26717,0,40
26718,0,40
26719,0,40
26720,0,40
26721,0,60
26722,0,40
26723,0,40
26724,0,40
26725,0,50
26726,14344,48
26727,0,40
26728,0,40
26729,5178,45
26730,0,45
26731,0,16
26732,0,40
26733,0,50
26734,0,45
26735,0,40
26736,0,40
26737,0,40
26738,0,35
26739,0,36
26740,0,50
26741,0,45
26742,0,60
26743,0,40
26744,0,40
26745,5013,50
26746,0,40
26747,0,20
26748,0,58
26749,0,8
26750,0,40
26751,0,40
26752,0,40
26753,0,40
26754,2885,40
26755,0,40
26756,0,90
26757,0,36
26758,0,35
26759,0,20
26760,0,38
26761,0,20
26762,0,30
26763,0,40
26764,0,40
26765,0,60
26766,0,45
26767,0,40
26768,0,40
26769,0,56
26770,0,40
26771,0,40
26772,0,35
26773,0,40
26774,0,48
26775,0,16
26776,0,40
26777,0,40
26778,2346,40
26779,0,8
26780,0,90
26781,0,35
26782,0,40
26783,0,60
26784,0,46
26785,0,40
26786,0,40
26787,0,40
26788,0,40
26789,2977,40
26790,0,40
26791,0,40
26792,0,40
26793,0,30
26794,0,55
26795,6514,40
26796,0,42
26797,0,50
26798,0,35
26799,0,40
26800,0,55
26801,0,40
26802,0,40
26803,0,38
26804,0,45
26805,0,40
26806,0,60
26807,0,20
26808,0,40
26809,0,40
26810,0,40
26811,0,25
26812,0,40
26813,0,8
26814,0,40
26815,0,40
26816,7298,50
26817,0,40
26818,0,40
26819,0,25
26820,0,20
26821,0,40
26822,0,45
26823,0,40
26824,0,60
26825,99999,70
26826,0,50
26827,0,54
26828,0,40
26829,0,40
26830,0,40
26831,0,40
26832,0,40
26833,0,40
26834,0,40
26835,0,40
26836,0,40
26837,0,40
26838,0,40
26839,0,40
26840,0,40
26841,0,40
26842,0,50
26843,0,45
26844,0,40
26845,0,40
26846,0,50
26847,0,60
26848,0,40
26849,0,40
26850,0,60
26851,0,41
26852,0,40
26853,0,40
26854,0,62
26855,0,50
26856,0,35
26857,15024,55
26858,0,99
26859,0,40
26860,0,40
26861,0,30
26862,0,40
26863,0,50
26864,0,5
26865,0,40
26866,0,40
26867,0,40
26868,0,40
26869,0,40
26870,0,40
26871,0,40
26872,0,40
26873,15024,32
26874,0,45
26875,0,40
26876,0,40
26877,0,40
26878,2174,40
26879,0,40
26880,7688,40
26881,594,14
26882,0,60
26883,0,50
26884,0,40
26885,0,44
26886,15024,50
26887,0,80
26888,0,40
26889,7298,40
26890,0,40
26891,0,45
26892,0,35
26893,0,43
26894,0,40
26895,0,40
26896,0,38
26897,0,45
26898,0,32
26899,0,50
26900,0,40
26901,0,40
26902,0,36
26903,0,40
26904,0,50
26905,0,35
26906,0,40
26907,0,45
26908,0,35
26909,20051,35
26910,2597,40
26911,0,40
26912,0,40
26913,0,38
26914,0,40
26915,0,40
26916,0,40
26917,0,40
26918,0,20
26919,0,40
26920,0,40
26921,0,35
26922,0,26
26923,0,50
26924,0,20
26925,0,40
26926,0,40
26927,0,8
26928,0,20
26929,0,45
26930,0,40
26931,0,40
26932,0,40
26933,0,36
26934,14344,50
26935,0,31
26936,0,60
26937,0,50
26938,0,40
26939,0,40
26940,0,40
26941,0,40
26942,0,40
26943,0,45
26944,0,40
26945,0,30
26946,0,48
26947,0,40
26948,0,40
26949,0,40
26950,0,50
26951,0,15
26952,0,40
26953,0,40
26954,0,43
26955,0,40
26956,0,30
26957,0,40
26958,0,30
26959,0,10
26960,0,55
26961,0,30
26962,0,12
26963,0,36
26964,15024,34
26965,0,40
26966,0,17
26967,0,60
26968,0,50
26969,0,10
26970,0,16
26971,0,40
26972,0,40
26973,7298,50
26974,0,42
26975,0,50
26976,0,40
26977,20051,36
26978,0,43
26979,0,40
26980,0,40
26981,0,40
26982,0,40
26983,4386,50
26984,0,40
26985,7688,40
26986,0,40
26987,0,50
26988,0,40
26989,0,40
26990,0,40
26991,0,40
26992,0,16
26993,0,42
26994,0,45
26995,0,32
26996,4650,40
26997,0,20
26998,0,20
26999,0,37
27000,0,20
27001,0,40
27002,0,40
27003,0,70
27004,0,38
27005,0,42
27006,0,40
27007,0,40
27008,1506,40
27009,0,30
27010,0,60
27011,0,35
27012,0,20
27013,0,40
27014,0,60
27015,0,40
27016,0,57
27017,0,30
27018,0,40
27019,0,12
27020,0,25
27021,0,25
27022,0,40
27023,0,48
27024,0,40
27025,0,35
27026,0,40
27027,0,35
27028,0,40
27029,2597,55
27030,0,40
27031,0,40
27032,0,65
27033,0,50
27034,0,46
27035,0,40
27036,0,30
27037,0,60
27038,0,45
27039,0,40
27040,0,40
27041,5178,60
27042,0,65
27043,0,50
27044,0,44
27045,0,43
27046,0,20
27047,0,55
27048,0,40
27049,0,55
27050,0,60
27051,0,20
27052,0,56
27053,0,52
27054,0,40
27055,0,40
27056,0,40
27057,0,45
27058,0,40
27059,0,40
27060,0,43
27061,0,30
27062,0,40
27063,0,40
27064,0,40
27065,0,50
27066,0,36
27067,0,40
27068,0,40
27069,0,50
27070,0,30
27071,0,50
27072,0,40
27073,0,10
27074,0,40
27075,7298,50
27076,0,40
27077,99999,37
27078,0,40
27079,0,40
27080,0,45
27081,4650,40
27082,0,55
27083,0,30
27084,0,50
27085,0,30
27086,0,30
27087,4865,40
27088,0,40
27089,0,55
27090,0,35
27091,0,38
27092,0,45
27093,0,25
27094,0,40
27095,0,30
27096,0,40
27097,0,32
27098,0,60
27099,0,40
27100,0,10
27101,0,40
27102,0,50
27103,0,40
27104,0,18
27105,0,45
27106,0,45
27107,0,40
27108,0,40
27109,0,40
27110,0,50
27111,0,40
27112,0,40
27113,0,10
27114,0,45
27115,0,40
27116,0,24
27117,0,60
27118,15024,45
27119,0,65
27120,0,50
27121,0,40
27122,0,38
27123,0,40
27124,0,50
27125,2329,60
27126,0,33
27127,0,40
27128,0,60
27129,0,15
27130,0,40
27131,0,40
27132,7298,45
27133,0,72
27134,0,20
27135,0,40
27136,0,72
27137,0,40
27138,0,50
27139,0,45
27140,0,50
27141,0,60
27142,7688,40
27143,0,45
27144,0,45
27145,0,40
27146,0,60
27147,0,40
27148,0,30
27149,0,40
27150,0,45
27151,0,40
27152,0,40
27153,0,45
27154,0,40
27155,0,40
27156,0,40
27157,0,32
27158,0,45
27159,7298,50
27160,3103,60
27161,0,40
27162,0,40
27163,0,50
27164,0,65
27165,0,40
27166,0,50
27167,0,15
27168,0,40
27169,3103,40
27170,0,42
27171,0,45
27172,0,20
27173,0,25
27174,0,40
27175,0,80
27176,0,40
27177,0,40
27178,0,40
27179,0,40
27180,0,98
27181,0,40
27182,0,40
27183,0,50
27184,0,40
27185,0,40
27186,0,35
27187,0,20
27188,3103,45
27189,0,40
27190,1506,36
27191,0,35
27192,7688,50
27193,0,35
27194,0,40
27195,0,60
27196,2597,40
27197,0,40
27198,0,40
27199,0,50
27200,0,40
27201,0,40
27202,0,40
27203,0,32
27204,0,40
27205,0,40
27206,0,40
27207,0,30
27208,0,45
27209,0,12
27210,0,40
27211,0,38
27212,7688,40
27213,0,54
27214,0,36
27215,0,40
27216,3103,40
27217,7688,70
27218,5178,50
27219,0,20
27220,7688,50
27221,99999,50
27222,0,99
27223,0,15
27224,0,30
27225,0,40
27226,7298,50
27227,0,40
27228,0,25
27229,0,40
27230,0,20
27231,0,40
27232,8614,40
27233,0,40
27234,0,20
27235,0,40
27236,0,40
27237,0,40
27238,0,40
27239,0,25
27240,27828,45
27241,0,37
27242,0,40
27243,0,40
27244,0,19
27245,0,40
27246,0,40
27247,0,50
27248,0,45
27249,0,24
27250,0,40
27251,1506,35
27252,0,40
27253,0,30
27254,0,40
27255,0,40
27256,0,8
27257,0,40
27258,0,48
27259,0,12
27260,3273,40
27261,0,40
27262,0,7
27263,0,15
27264,0,40
27265,0,40
27266,0,48
27267,0,40
27268,0,40
27269,0,60
27270,0,40
27271,0,45
27272,0,40
27273,0,12
27274,0,40
27275,114,40
27276,0,48
27277,0,40
27278,0,25
27279,0,45
27280,0,40
27281,0,16
27282,7298,45
27283,0,40
27284,0,20
27285,7298,40
27286,0,5
27287,0,40
27288,0,40
27289,0,35
27290,0,40
27291,0,30
27292,0,50
27293,0,45
27294,0,44
27295,0,40
27296,0,50
27297,0,60
27298,0,40
27299,0,70
27300,5178,48
27301,0,40
27302,0,40
27303,0,46
27304,0,22
27305,0,50
27306,0,60
27307,0,40
27308,0,23
27309,0,50
27310,0,40
27311,0,70
27312,0,40
27313,0,30
27314,0,50
27315,0,50
27316,0,40
27317,0,20
27318,0,40
27319,0,35
27320,0,40
27321,0,40
27322,0,60
27323,0,40
27324,0,50
27325,0,40
27326,0,40
27327,0,50
27328,0,50
27329,0,40
27330,0,40
27331,0,7
27332,0,50
27333,0,40
27334,0,40
27335,0,40
27336,0,40
27337,0,35
27338,0,40
27339,0,45
27340,0,60
27341,0,60
27342,0,40
27343,0,40
27344,0,20
27345,0,60
27346,0,45
27347,0,60
27348,0,48
27349,0,40
27350,0,20
27351,0,40
27352,0,42
27353,0,40
27354,0,50
27355,0,12
27356,0,55
27357,0,40
27358,99999,50
27359,0,20
27360,4064,60
27361,0,35
27362,0,40
27363,14084,40
27364,0,15
27365,0,60
27366,0,40
27367,0,30
27368,0,45
27369,0,25
27370,0,40
27371,0,45
27372,0,40
27373,0,30
27374,0,40
27375,0,45
27376,0,25
27377,0,40
27378,0,45
27379,0,45
27380,0,35
27381,0,48
27382,0,30
27383,2174,60
27384,0,40
27385,1506,50
27386,0,40
27387,0,40
27388,0,30
27389,0,40
27390,0,50
27391,0,40
27392,0,50
27393,0,40
27394,0,40
27395,0,50
27396,0,40
27397,0,35
27398,0,40
27399,0,55
27400,0,40
27401,0,40
27402,0,40
27403,0,38
27404,0,40
27405,0,40
27406,0,40
27407,0,60
27408,0,40
27409,0,40
27410,0,40
27411,7688,40
27412,0,20
27413,99999,40
27414,0,40
27415,0,40
27416,0,40
27417,0,40
27418,0,40
27419,0,40
27420,0,40
27421,0,40
27422,0,40
27423,0,40
27424,0,30
27425,0,45
27426,0,25
27427,7298,40
27428,0,40
27429,0,12
27430,0,60
27431,0,40
27432,0,45
27433,0,60
27434,0,40
27435,0,40
27436,0,45
27437,0,50
27438,0,40
27439,15024,65
27440,0,40
27441,0,40
27442,0,40
27443,0,20
27444,0,40
27445,0,40
27446,0,40
27447,0,40
27448,0,48
27449,0,40
27450,0,42
27451,0,10
27452,0,40
27453,0,48
27454,0,40
27455,0,45
27456,0,46
27457,0,40
27458,0,40
27459,0,25
27460,0,40
27461,0,27
27462,0,16
27463,0,25
27464,5178,50
27465,0,40
27466,0,20
27467,0,50
27468,0,13
27469,0,40
27470,0,50
27471,0,45
27472,0,50
27473,4865,40
27474,0,40
27475,0,8
27476,0,40
27477,0,18
27478,0,40
27479,0,32
27480,0,40
27481,0,40
27482,0,25
27483,0,40
27484,0,40
27485,0,40
27486,0,19
27487,0,20
27488,0,75
27489,0,38
27490,27828,55
27491,594,4
27492,0,45
27493,0,45
27494,0,40
27495,0,45
27496,0,25
27497,0,30
27498,0,25
27499,0,50
27500,0,40
27501,0,30
27502,0,15
27503,0,20
27504,0,40
27505,0,40
27506,0,48
27507,0,70
27508,0,40
27509,0,40
27510,0,40
27511,0,70
27512,0,40
27513,0,40
27514,0,40
27515,0,40
27516,0,50
27517,0,45
27518,5178,40
27519,0,20
27520,0,40
27521,0,50
27522,0,20
27523,0,49
27524,0,60
27525,5178,40
27526,0,35
27527,0,48
27528,0,40
27529,0,40
27530,0,40
27531,0,52
27532,15024,45
27533,0,50
27534,0,40
27535,0,40
27536,0,30
27537,0,55
27538,0,40
27539,0,40
27540,0,70
27541,0,40
27542,0,40
27543,0,48
27544,0,47
27545,0,32
27546,0,45
27547,7688,40
27548,0,40
27549,0,40
27550,0,40
27551,0,40
27552,0,40
27553,0,55
27554,0,40
27555,0,40
27556,0,20
27557,0,50
27558,0,40
27559,0,70
27560,0,30
27561,0,40
27562,0,43
27563,0,40
27564,0,20
27565,0,50
27566,0,45
27567,0,50
27568,0,42
27569,0,40
27570,0,10
27571,0,24
27572,0,40
27573,0,40
27574,0,40
27575,0,40
27576,0,29
27577,0,40
27578,0,20
27579,0,45
27580,0,40
27581,4064,40
27582,0,3
27583,0,50
27584,0,40
27585,0,50
27586,0,40
27587,0,60
27588,0,40
27589,0,50
27590,0,30
27591,0,20
27592,0,40
27593,0,50
27594,0,96
27595,0,35
27596,0,60
27597,0,40
27598,0,54
27599,0,50
27600,0,50
27601,0,32
27602,0,35
27603,0,50
27604,0,40
27605,0,40
27606,0,40
27607,0,49
27608,0,38
27609,0,55
27610,7688,38
27611,0,80
27612,0,50
27613,0,50
27614,0,30
27615,0,38
27616,0,40
27617,4865,45
27618,0,40
27619,5178,40
27620,0,40
27621,0,12
27622,0,40
27623,0,40
27624,0,40
27625,0,40
27626,0,40
27627,2176,40
27628,0,40
27629,0,25
27630,0,50
27631,0,20
27632,2202,30
27633,0,56
27634,0,20
27635,99999,70
27636,0,45
27637,0,40
27638,0,40
27639,0,40
27640,99999,65
27641,0,75
27642,0,5
27643,0,50
27644,0,40
27645,0,50
27646,0,60
27647,0,40
27648,3781,40
27649,3325,50
27650,0,40
27651,8614,43
27652,0,50
27653,0,35
27654,0,16
27655,27828,50
27656,0,40
27657,0,20
27658,0,40
27659,0,40
27660,0,50
27661,0,40
27662,14084,40
27663,0,40
27664,0,30
27665,0,35
27666,0,45
27667,0,60
27668,0,60
27669,0,12
27670,0,45
27671,0,40
27672,0,40
27673,0,40
27674,0,40
27675,0,45
27676,0,40
27677,0,40
27678,0,40
27679,0,40
27680,0,45
27681,0,40
27682,0,30
27683,0,43
27684,0,10
27685,0,40
27686,0,40
27687,15024,38
27688,0,10
27689,0,40
27690,0,25
27691,0,50
27692,0,40
27693,0,20
27694,0,50
27695,0,40
27696,0,40
27697,0,48
27698,0,40
27699,0,45
27700,0,40
27701,0,40
27702,0,40
27703,0,50
27704,0,70
27705,0,40
27706,0,55
27707,0,20
27708,0,40
27709,0,40
27710,0,50
27711,6849,40
27712,0,20
27713,0,35
27714,0,45
27715,0,20
27716,0,45
27717,2174,45
27718,0,65
27719,0,12
27720,0,25
27721,0,70
27722,15024,40
27723,0,40
27724,0,40
27725,0,45
27726,0,48
27727,0,84
27728,0,40
27729,0,15
27730,0,36
27731,0,43
27732,0,40
27733,0,40
27734,0,45
27735,0,55
27736,0,45
27737,0,38
27738,14344,40
27739,0,50
27740,0,40
27741,0,20
27742,0,40
27743,0,35
27744,0,35
27745,0,35
27746,0,30
27747,0,55
27748,0,40
27749,0,30
27750,0,50
27751,0,40
27752,0,40
27753,3103,45
27754,0,4
27755,0,45
27756,0,20
27757,0,45
27758,0,60
27759,0,15
27760,0,35
27761,0,40
27762,0,40
27763,0,60
27764,0,99
27765,0,40
27766,0,45
27767,0,40
27768,0,45
27769,0,40
27770,0,30
27771,0,40
27772,0,40
27773,0,30
27774,0,40
27775,0,50
27776,0,30
27777,0,40
27778,0,40
27779,0,40
27780,0,48
27781,15024,40
27782,0,38
27783,0,40
27784,0,15
27785,0,35
27786,0,40
27787,0,45
27788,0,30
27789,0,50
27790,0,30
27791,0,35
27792,0,45
27793,0,40
27794,0,45
27795,0,10
27796,0,35
27797,0,20
27798,0,42
27799,0,60
27800,0,35
27801,0,40
27802,0,15
27803,0,17
27804,0,40
27805,0,40
27806,0,35
27807,0,30
27808,0,25
27809,0,99
27810,0,40
27811,0,40
27812,0,26
27813,0,68
27814,0,45
27815,0,40
27816,0,40
27817,0,40
27818,0,55
27819,0,40
27820,0,75
27821,0,40
27822,0,40
27823,0,50
27824,0,45
27825,0,56
27826,0,40
27827,0,16
27828,0,40
27829,0,40
27830,0,40
27831,0,43
27832,0,50
27833,0,40
27834,0,38
27835,0,50
27836,0,20
27837,0,40
27838,0,40
27839,0,84
27840,0,40
27841,15024,40
27842,0,20
27843,0,40
27844,0,40
27845,0,40
27846,0,20
27847,0,40
27848,0,40
27849,0,40
27850,0,40
27851,0,40
27852,0,40
27853,0,35
27854,0,25
27855,0,40
27856,0,70
27857,0,40
27858,0,40
27859,27828,40
27860,0,43
27861,0,60
27862,0,40
27863,0,52
27864,0,60
27865,0,40
27866,0,40
27867,0,40
27868,5013,40
27869,0,32
27870,0,50
27871,0,40
27872,7298,40
27873,2885,45
27874,0,40
27875,2407,35
27876,0,40
27877,0,40
27878,0,45
27879,0,40
27880,0,40
27881,0,50
27882,0,40
27883,0,40
27884,0,70
27885,0,40
27886,0,40
27887,0,40
27888,0,40
27889,1055,18
27890,0,25
27891,0,40
27892,0,40
27893,0,35
27894,0,40
27895,0,47
27896,0,52
