,age,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,x0_ ?,x0_ Federal-gov,x0_ Local-gov,x0_ Never-worked,x0_ Private,x0_ Self-emp-inc,x0_ Self-emp-not-inc,x0_ State-gov,x0_ Without-pay
15180,40, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,42, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15181,32, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15182,49, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15183,31, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15184,58, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15185,26, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15186,25, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, India,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15187,43, 12th,8, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15188,32, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15189,48, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15190,28, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15191,22, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15192,23, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15193,24, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15194,26, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15195,45, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15196,24, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15197,48, 10th,6, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15198,46, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15199,31, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15200,58, HS-grad,9, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15201,35, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15202,36, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15203,47, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15204,57, 9th,5, Widowed, Other-service, Unmarried, Black, Male,0,0,52, ?,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15205,30, Some-college,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15206,30, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15207,19, 12th,8, Married-civ-spouse, ?, Other-relative, White, Female,15024,0,40, United-States,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15208,30, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,43, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15209,23, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15210,41, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15211,27, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15212,59, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15213,21, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,36, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15214,60, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15215,69, Prof-school,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,34, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15216,24, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15217,64, Some-college,10, Widowed, Tech-support, Not-in-family, White, Female,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15218,51, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15219,51, 10th,6, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15220,25, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15221,37, Some-college,10, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15222,26, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15223,57, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15224,37, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15225,46, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15226,39, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15227,50, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15228,44, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15229,41, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15230,38, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15231,54, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15232,40, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,52, United-States,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15233,37, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,7688,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15234,46, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15235,38, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15236,35, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15237,62, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15238,34, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Cuba,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15239,35, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15240,46, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15241,27, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15242,36, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15243,35, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15244,25, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15245,47, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15246,51, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15247,53, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15248,47, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15249,20, 11th,7, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15250,28, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15251,52, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15252,35, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15253,30, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15254,33, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,6849,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15255,56, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,0,0,38, ?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15256,56, Some-college,10, Never-married, ?, Not-in-family, Black, Female,0,0,40, United-States,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15257,45, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15258,62, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15259,52, Bachelors,13, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15260,23, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15261,36, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15262,40, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15263,30, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15264,41, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15265,59, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15266,27, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,37, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15267,41, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15268,27, Bachelors,13, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15269,50, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15270,39, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, Black, Male,7298,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15271,40, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15272,27, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15273,59, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15274,34, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15275,29, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15276,38, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15277,53, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15278,35, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15279,70, Bachelors,13, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,40, China,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15280,38, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15281,36, Bachelors,13, Divorced, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, South,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15282,23, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15283,21, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15284,47, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15285,33, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15286,63, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15287,32, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15288,33, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, ?,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15289,19, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15290,27, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15291,40, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15292,38, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15293,20, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,47, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15294,22, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15295,40, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15296,34, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15297,23, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15298,26, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15299,34, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15300,39, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15301,25, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15302,65, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15303,49, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15304,64, 10th,6, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15305,68, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15306,56, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15307,35, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15308,43, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15309,39, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15310,37, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,1506,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15311,45, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15312,36, Assoc-acdm,12, Never-married, Tech-support, Unmarried, White, Female,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15313,26, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15314,25, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15315,34, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15316,42, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15317,23, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,37, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15318,56, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15319,50, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15320,46, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15321,42, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,46, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15322,48, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15323,27, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15324,40, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15325,53, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,37, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15326,39, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15327,46, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15328,51, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15329,34, HS-grad,9, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15330,23, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15331,32, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15332,21, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15333,36, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15334,40, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15335,20, 10th,6, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15336,40, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15337,48, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15338,27, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15339,57, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
